,document,topic0,topic1,topic2
2146,95|45,0.6683417085427136,0.1658291457286432,0.1658291457286432
2147,95|46,0.1658291457286432,0.6683417085427136,0.1658291457286432
2148,95|47,0.38898163606010017,0.05509181969949917,0.5559265442404007
2149,95|48,0.1658291457286432,0.6683417085427136,0.1658291457286432
2150,95|49,0.6683417085427136,0.1658291457286432,0.1658291457286432
2151,95|50,0.3333333333333333,0.08270676691729323,0.5839598997493735
2152,95|51,0.04721030042918455,0.04721030042918455,0.9055793991416309
2153,95|52,0.06613226452905811,0.06613226452905811,0.8677354709418837
2154,95|53,0.8898163606010017,0.05509181969949917,0.05509181969949917
2155,95|54,0.4445371142618849,0.19432860717264389,0.3611342785654712
2156,95|55,0.30300272975432213,0.21201091901728844,0.48498635122838946
2157,95|56,0.03303303303303303,0.9339339339339339,0.03303303303303303
2158,95|57,0.6336336336336337,0.03303303303303303,0.3333333333333333
2159,95|58,0.4445371142618849,0.027522935779816515,0.5279399499582986
2160,95|59,0.5239456754824875,0.30950679056468905,0.16654753395282346
2161,95|60,0.8225483655770514,0.022014676450967312,0.15543695797198132
2162,95|61,0.6669049320943531,0.02358827734095783,0.30950679056468905
2163,95|62,0.16654753395282346,0.8098641887062187,0.02358827734095783
2164,95|63,0.7558372248165444,0.15543695797198132,0.08872581721147432
2165,95|64,0.9559706470980653,0.022014676450967312,0.022014676450967312
2166,95|65,0.23802716225875625,0.5239456754824875,0.23802716225875625
2167,95|66,0.8892595063375583,0.022014676450967312,0.08872581721147432
2168,95|67,0.02358827734095783,0.16654753395282346,0.8098641887062187
2169,95|68,0.4103156274056967,0.4103156274056967,0.17936874518860663
2170,95|69,0.848953594176524,0.12101910828025478,0.030027297543221112
2171,95|70,0.848953594176524,0.12101910828025478,0.030027297543221112
2172,95|71,0.8153503893214683,0.14794215795328142,0.03670745272525028
2173,95|72,0.8615512927439533,0.027522935779816515,0.1109257714762302
2174,95|73,0.03303303303303303,0.9339339339339339,0.03303303303303303
2175,95|74,0.12101910828025478,0.48498635122838946,0.3939945404913558
2176,95|75,0.12101910828025478,0.030027297543221112,0.848953594176524
2177,95|76,0.1658291457286432,0.1658291457286432,0.6683417085427136
2178,95|77,0.2665330661322645,0.4669338677354709,0.2665330661322645
2179,95|78,0.11036789297658862,0.11036789297658862,0.7792642140468227
2180,95|79,0.08270676691729323,0.8345864661654135,0.08270676691729323
2181,95|80,0.48498635122838946,0.030027297543221112,0.48498635122838946
2182,95|81,0.03303303303303303,0.13313313313313313,0.8338338338338338
2183,95|82,0.11036789297658862,0.11036789297658862,0.7792642140468227
2184,95|83,0.25917686318131256,0.03670745272525028,0.7041156840934372
2185,95|85,0.08270676691729323,0.08270676691729323,0.8345864661654135
2186,95|86,0.11036789297658862,0.11036789297658862,0.7792642140468227
2187,95|87,0.16645807259073842,0.541927409261577,0.29161451814768463
2188,95|88,0.1658291457286432,0.6683417085427136,0.1658291457286432
2189,95|89,0.1658291457286432,0.6683417085427136,0.1658291457286432
2190,95|90,0.6683417085427136,0.1658291457286432,0.1658291457286432
2191,95|91,0.1658291457286432,0.6683417085427136,0.1658291457286432
2192,95|93,0.1658291457286432,0.1658291457286432,0.6683417085427136
2193,95|94,0.1658291457286432,0.6683417085427136,0.1658291457286432
2194,95|99,0.1658291457286432,0.6683417085427136,0.1658291457286432
2195,95|100,0.7228714524207012,0.22203672787979967,0.05509181969949917
2196,95|104,0.05509181969949917,0.8898163606010017,0.05509181969949917
2197,95|106,0.7792642140468227,0.11036789297658862,0.11036789297658862
2198,95|118,0.1658291457286432,0.1658291457286432,0.6683417085427136
2199,95|142,0.6683417085427136,0.1658291457286432,0.1658291457286432
2200,95|143,0.04721030042918455,0.9055793991416309,0.04721030042918455
2201,96|3,0.04721030042918455,0.04721030042918455,0.9055793991416309
2202,96|4,0.1658291457286432,0.1658291457286432,0.6683417085427136
2203,96|11,0.6683417085427136,0.1658291457286432,0.1658291457286432
2204,96|15,0.1658291457286432,0.1658291457286432,0.6683417085427136
2205,96|22,0.6683417085427136,0.1658291457286432,0.1658291457286432
2206,96|24,0.1658291457286432,0.1658291457286432,0.6683417085427136
2207,96|25,0.06613226452905811,0.06613226452905811,0.8677354709418837
2208,96|28,0.1658291457286432,0.1658291457286432,0.6683417085427136
2209,96|29,0.1658291457286432,0.6683417085427136,0.1658291457286432
2210,96|30,0.1658291457286432,0.1658291457286432,0.6683417085427136
2211,96|38,0.8898163606010017,0.05509181969949917,0.05509181969949917
2212,96|40,0.06613226452905811,0.4669338677354709,0.4669338677354709
2213,96|44,0.1658291457286432,0.6683417085427136,0.1658291457286432
2214,96|45,0.04130162703379224,0.04130162703379224,0.9173967459324155
2215,96|46,0.04130162703379224,0.04130162703379224,0.9173967459324155
2216,96|47,0.04130162703379224,0.9173967459324155,0.04130162703379224
2217,96|48,0.2665330661322645,0.06613226452905811,0.6673346693386774
2218,96|50,0.6683417085427136,0.1658291457286432,0.1658291457286432
2219,96|51,0.02358827734095783,0.7383845604002859,0.23802716225875625
2220,96|52,0.1658291457286432,0.1658291457286432,0.6683417085427136
2221,96|53,0.11036789297658862,0.11036789297658862,0.7792642140468227
2222,96|54,0.7952270977675134,0.025404157043879907,0.17936874518860663
2223,96|55,0.23323323323323322,0.7337337337337337,0.03303303303303303
2224,96|56,0.1109257714762302,0.5279399499582986,0.3611342785654712
2225,96|57,0.6224149432955304,0.022014676450967312,0.35557038025350235
2226,96|58,0.8225483655770514,0.022014676450967312,0.15543695797198132
2227,96|59,0.8892595063375583,0.08872581721147432,0.022014676450967312
2228,96|60,0.6891260840560374,0.28885923949299536,0.022014676450967312
2229,96|61,0.09506790564689065,0.02358827734095783,0.8813438170121515
2230,96|62,0.48899266177451634,0.35557038025350235,0.15543695797198132
2231,96|63,0.5239456754824875,0.38098641887062185,0.09506790564689065
2232,96|64,0.8892595063375583,0.022014676450967312,0.08872581721147432
2233,96|65,0.02358827734095783,0.9528234453180844,0.02358827734095783
2234,96|66,0.7558372248165444,0.022014676450967312,0.22214809873248834
2235,96|67,0.7383845604002859,0.02358827734095783,0.23802716225875625
2236,96|68,0.6669049320943531,0.02358827734095783,0.30950679056468905
2237,96|69,0.03303303303303303,0.23323323323323322,0.7337337337337337
2238,96|70,0.04721030042918455,0.6194563662374821,0.3333333333333333
2239,96|71,0.2665330661322645,0.6673346693386774,0.06613226452905811
2240,96|72,0.3611342785654712,0.027522935779816515,0.6113427856547122
2241,96|73,0.025404157043879907,0.9491916859122401,0.025404157043879907
2242,96|74,0.1658291457286432,0.1658291457286432,0.6683417085427136
2243,96|75,0.8345864661654135,0.08270676691729323,0.08270676691729323
2244,96|77,0.04130162703379224,0.16645807259073842,0.7922403003754693
2245,96|78,0.03303303303303303,0.6336336336336337,0.3333333333333333
2246,96|79,0.03303303303303303,0.5335335335335335,0.43343343343343343
2247,96|80,0.8898163606010017,0.05509181969949917,0.05509181969949917
2248,96|85,0.11036789297658862,0.11036789297658862,0.7792642140468227
2249,96|86,0.1658291457286432,0.1658291457286432,0.6683417085427136
2250,96|87,0.1658291457286432,0.6683417085427136,0.1658291457286432
2251,96|88,0.6683417085427136,0.1658291457286432,0.1658291457286432
2252,96|92,0.6683417085427136,0.1658291457286432,0.1658291457286432
2253,96|93,0.7792642140468227,0.11036789297658862,0.11036789297658862
2254,96|94,0.030027297543221112,0.030027297543221112,0.9399454049135577
2255,96|100,0.09506790564689065,0.8813438170121515,0.02358827734095783
2256,96|101,0.1658291457286432,0.6683417085427136,0.1658291457286432
2257,96|131,0.6683417085427136,0.1658291457286432,0.1658291457286432
2258,96|140,0.1658291457286432,0.6683417085427136,0.1658291457286432
2259,97|1,0.11036789297658862,0.7792642140468227,0.11036789297658862
2260,97|10,0.1658291457286432,0.6683417085427136,0.1658291457286432
2261,97|11,0.6670838548185232,0.29161451814768463,0.04130162703379224
2262,97|15,0.1658291457286432,0.1658291457286432,0.6683417085427136
2263,97|17,0.1658291457286432,0.6683417085427136,0.1658291457286432
2264,97|23,0.1658291457286432,0.6683417085427136,0.1658291457286432
2265,97|31,0.2665330661322645,0.6673346693386774,0.06613226452905811
2266,97|37,0.5279399499582986,0.4445371142618849,0.027522935779816515
2267,97|38,0.14794215795328142,0.14794215795328142,0.7041156840934372
2268,97|39,0.06613226452905811,0.06613226452905811,0.8677354709418837
2269,97|40,0.1658291457286432,0.6683417085427136,0.1658291457286432
2270,97|44,0.22203672787979967,0.05509181969949917,0.7228714524207012
2271,97|45,0.7182448036951501,0.025404157043879907,0.25635103926096997
2272,97|46,0.7383845604002859,0.16654753395282346,0.09506790564689065
2273,97|47,0.6669699727024567,0.21201091901728844,0.12101910828025478
2274,97|48,0.541927409261577,0.04130162703379224,0.4167709637046308
2275,97|49,0.1658291457286432,0.6683417085427136,0.1658291457286432
2276,97|50,0.16645807259073842,0.7922403003754693,0.04130162703379224
2277,97|51,0.030027297543221112,0.9399454049135577,0.030027297543221112
2278,97|52,0.16645807259073842,0.04130162703379224,0.7922403003754693
2279,97|53,0.8898163606010017,0.05509181969949917,0.05509181969949917
2280,97|54,0.05509181969949917,0.5559265442404007,0.38898163606010017
2281,97|55,0.05509181969949917,0.8898163606010017,0.05509181969949917
2282,97|56,0.25635103926096997,0.3333333333333333,0.4103156274056967
2283,97|57,0.3611342785654712,0.6113427856547122,0.027522935779816515
2284,97|58,0.48899266177451634,0.48899266177451634,0.022014676450967312
2285,97|59,0.6891260840560374,0.15543695797198132,0.15543695797198132
2286,97|60,0.35557038025350235,0.42228152101400934,0.22214809873248834
2287,97|61,0.8098641887062187,0.16654753395282346,0.02358827734095783
2288,97|62,0.8892595063375583,0.08872581721147432,0.022014676450967312
2289,97|63,0.8098641887062187,0.09506790564689065,0.09506790564689065
2290,97|64,0.8892595063375583,0.08872581721147432,0.022014676450967312
2291,97|65,0.8892595063375583,0.022014676450967312,0.08872581721147432
2292,97|66,0.9559706470980653,0.022014676450967312,0.022014676450967312
2293,97|67,0.9559706470980653,0.022014676450967312,0.022014676450967312
2294,97|68,0.02358827734095783,0.9528234453180844,0.02358827734095783
2295,97|69,0.16654753395282346,0.5239456754824875,0.30950679056468905
2296,97|70,0.1109257714762302,0.8615512927439533,0.027522935779816515
2297,97|71,0.3704115684093437,0.592880978865406,0.03670745272525028
2298,97|72,0.4445371142618849,0.027522935779816515,0.5279399499582986
2299,97|73,0.1109257714762302,0.1109257714762302,0.7781484570475397
2300,97|74,0.7182448036951501,0.25635103926096997,0.025404157043879907
2301,97|75,0.3611342785654712,0.3611342785654712,0.27773144286905754
2302,97|76,0.6673346693386774,0.06613226452905811,0.2665330661322645
2303,97|77,0.22203672787979967,0.7228714524207012,0.05509181969949917
2304,97|78,0.9055793991416309,0.04721030042918455,0.04721030042918455
2305,97|79,0.44481605351170567,0.11036789297658862,0.44481605351170567
2306,97|84,0.1658291457286432,0.6683417085427136,0.1658291457286432
2307,97|87,0.6683417085427136,0.1658291457286432,0.1658291457286432
2308,97|94,0.1658291457286432,0.6683417085427136,0.1658291457286432
2309,97|95,0.1658291457286432,0.1658291457286432,0.6683417085427136
2310,97|100,0.08270676691729323,0.08270676691729323,0.8345864661654135
2311,97|106,0.6683417085427136,0.1658291457286432,0.1658291457286432
2312,97|124,0.08270676691729323,0.5839598997493735,0.3333333333333333
2313,97|125,0.06613226452905811,0.2665330661322645,0.6673346693386774
2314,97|130,0.6683417085427136,0.1658291457286432,0.1658291457286432
2315,97|139,0.11036789297658862,0.7792642140468227,0.11036789297658862
2316,98|14,0.6683417085427136,0.1658291457286432,0.1658291457286432
2317,98|15,0.1658291457286432,0.1658291457286432,0.6683417085427136
2318,98|16,0.1658291457286432,0.1658291457286432,0.6683417085427136
2319,98|17,0.027522935779816515,0.027522935779816515,0.944954128440367
2320,98|18,0.04721030042918455,0.9055793991416309,0.04721030042918455
2321,98|19,0.6683417085427136,0.1658291457286432,0.1658291457286432
2322,98|31,0.8898163606010017,0.05509181969949917,0.05509181969949917
2323,98|34,0.6683417085427136,0.1658291457286432,0.1658291457286432
2324,98|35,0.6683417085427136,0.1658291457286432,0.1658291457286432
2325,98|36,0.1658291457286432,0.1658291457286432,0.6683417085427136
2326,98|37,0.6683417085427136,0.1658291457286432,0.1658291457286432
2327,98|43,0.7792642140468227,0.11036789297658862,0.11036789297658862
2328,98|44,0.04130162703379224,0.7922403003754693,0.16645807259073842
2329,98|45,0.9528234453180844,0.02358827734095783,0.02358827734095783
2330,98|46,0.16654753395282346,0.02358827734095783,0.8098641887062187
2331,98|47,0.9528234453180844,0.02358827734095783,0.02358827734095783
2332,98|48,0.5759781619654231,0.030027297543221112,0.3939945404913558
2333,98|49,0.1658291457286432,0.6683417085427136,0.1658291457286432
2334,98|50,0.03303303303303303,0.8338338338338338,0.13313313313313313
2335,98|51,0.9399454049135577,0.030027297543221112,0.030027297543221112
2336,98|52,0.8345864661654135,0.08270676691729323,0.08270676691729323
2337,98|53,0.7383845604002859,0.16654753395282346,0.09506790564689065
2338,98|54,0.5279399499582986,0.4445371142618849,0.027522935779816515
2339,98|55,0.9559706470980653,0.022014676450967312,0.022014676450967312
2340,98|56,0.7952270977675134,0.17936874518860663,0.025404157043879907
2341,98|57,0.3333333333333333,0.6412625096227867,0.025404157043879907
2342,98|58,0.48899266177451634,0.48899266177451634,0.022014676450967312
2343,98|59,0.9528234453180844,0.02358827734095783,0.02358827734095783
2344,98|60,0.6224149432955304,0.022014676450967312,0.35557038025350235
2345,98|61,0.9528234453180844,0.02358827734095783,0.02358827734095783
2346,98|62,0.9559706470980653,0.022014676450967312,0.022014676450967312
2347,98|63,0.48899266177451634,0.35557038025350235,0.15543695797198132
2348,98|64,0.9559706470980653,0.022014676450967312,0.022014676450967312
2349,98|65,0.35557038025350235,0.08872581721147432,0.5557038025350234
2350,98|66,0.35557038025350235,0.48899266177451634,0.15543695797198132
2351,98|67,0.35557038025350235,0.022014676450967312,0.6224149432955304
2352,98|68,0.5239456754824875,0.4524660471765547,0.02358827734095783
2353,98|69,0.030027297543221112,0.9399454049135577,0.030027297543221112
2354,98|70,0.027522935779816515,0.3611342785654712,0.6113427856547122
2355,98|71,0.5279399499582986,0.4445371142618849,0.027522935779816515
2356,98|72,0.9265850945494994,0.03670745272525028,0.03670745272525028
2357,98|73,0.025404157043879907,0.8722093918398768,0.10238645111624327
2358,98|74,0.8098641887062187,0.02358827734095783,0.16654753395282346
2359,98|75,0.9491916859122401,0.025404157043879907,0.025404157043879907
2360,98|76,0.7041156840934372,0.03670745272525028,0.25917686318131256
2361,98|78,0.19027181688125894,0.3333333333333333,0.47639484978540775
2362,98|79,0.4669338677354709,0.2665330661322645,0.2665330661322645
2363,98|80,0.6673346693386774,0.06613226452905811,0.2665330661322645
2364,98|83,0.6683417085427136,0.1658291457286432,0.1658291457286432
2365,98|84,0.29161451814768463,0.4167709637046308,0.29161451814768463
2366,98|87,0.11036789297658862,0.11036789297658862,0.7792642140468227
2367,98|106,0.1658291457286432,0.1658291457286432,0.6683417085427136
2368,98|107,0.6683417085427136,0.1658291457286432,0.1658291457286432
2369,98|118,0.6673346693386774,0.06613226452905811,0.2665330661322645
2370,98|119,0.04721030042918455,0.9055793991416309,0.04721030042918455
2371,98|128,0.9399454049135577,0.030027297543221112,0.030027297543221112
2372,98|129,0.44481605351170567,0.11036789297658862,0.44481605351170567
2373,98|130,0.6683417085427136,0.1658291457286432,0.1658291457286432
2374,98|135,0.1658291457286432,0.6683417085427136,0.1658291457286432
2375,99|14,0.1658291457286432,0.6683417085427136,0.1658291457286432
2376,99|15,0.1658291457286432,0.1658291457286432,0.6683417085427136
2377,99|16,0.1658291457286432,0.6683417085427136,0.1658291457286432
2378,99|17,0.06613226452905811,0.06613226452905811,0.8677354709418837
2379,99|28,0.1658291457286432,0.1658291457286432,0.6683417085427136
2380,99|42,0.6683417085427136,0.1658291457286432,0.1658291457286432
2381,99|43,0.6683417085427136,0.1658291457286432,0.1658291457286432
2382,99|44,0.9491916859122401,0.025404157043879907,0.025404157043879907
2383,99|45,0.9528234453180844,0.02358827734095783,0.02358827734095783
2384,99|46,0.30950679056468905,0.16654753395282346,0.5239456754824875
2385,99|47,0.8722093918398768,0.10238645111624327,0.025404157043879907
2386,99|48,0.03670745272525028,0.9265850945494994,0.03670745272525028
2387,99|49,0.7781484570475397,0.19432860717264389,0.027522935779816515
2388,99|50,0.5557038025350234,0.42228152101400934,0.022014676450967312
2389,99|51,0.6669699727024567,0.21201091901728844,0.12101910828025478
2390,99|52,0.04130162703379224,0.4167709637046308,0.541927409261577
2391,99|53,0.5279399499582986,0.27773144286905754,0.19432860717264389
2392,99|54,0.9339339339339339,0.03303303303303303,0.03303303303303303
2393,99|55,0.6891260840560374,0.28885923949299536,0.022014676450967312
2394,99|56,0.6224149432955304,0.35557038025350235,0.022014676450967312
2395,99|57,0.8225483655770514,0.022014676450967312,0.15543695797198132
2396,99|58,0.8225483655770514,0.022014676450967312,0.15543695797198132
2397,99|59,0.5557038025350234,0.42228152101400934,0.022014676450967312
2398,99|60,0.5557038025350234,0.22214809873248834,0.22214809873248834
2399,99|61,0.8892595063375583,0.022014676450967312,0.08872581721147432
2400,99|62,0.8098641887062187,0.02358827734095783,0.16654753395282346
2401,99|63,0.8813438170121515,0.09506790564689065,0.02358827734095783
2402,99|64,0.5557038025350234,0.022014676450967312,0.42228152101400934
2403,99|65,0.6224149432955304,0.022014676450967312,0.35557038025350235
2404,99|66,0.4103156274056967,0.025404157043879907,0.5642802155504234
2405,99|67,0.28885923949299536,0.6891260840560374,0.022014676450967312
2406,99|68,0.5239456754824875,0.30950679056468905,0.16654753395282346
2407,99|69,0.48498635122838946,0.3939945404913558,0.12101910828025478
2408,99|70,0.14794215795328142,0.14794215795328142,0.7041156840934372
2409,99|71,0.05509181969949917,0.05509181969949917,0.8898163606010017
2410,99|72,0.03303303303303303,0.8338338338338338,0.13313313313313313
2411,99|73,0.6947456213511259,0.27773144286905754,0.027522935779816515
2412,99|74,0.9491916859122401,0.025404157043879907,0.025404157043879907
2413,99|75,0.027522935779816515,0.8615512927439533,0.1109257714762302
2414,99|76,0.4669338677354709,0.4669338677354709,0.06613226452905811
2415,99|77,0.7792642140468227,0.11036789297658862,0.11036789297658862
2416,99|79,0.8677354709418837,0.06613226452905811,0.06613226452905811
2417,99|80,0.9528234453180844,0.02358827734095783,0.02358827734095783
2418,99|81,0.030027297543221112,0.6669699727024567,0.30300272975432213
2419,99|85,0.1658291457286432,0.1658291457286432,0.6683417085427136
2420,99|87,0.1658291457286432,0.6683417085427136,0.1658291457286432
2421,99|115,0.1658291457286432,0.6683417085427136,0.1658291457286432
2422,99|117,0.1658291457286432,0.6683417085427136,0.1658291457286432
2423,99|118,0.08270676691729323,0.8345864661654135,0.08270676691729323
2424,99|119,0.03303303303303303,0.5335335335335335,0.43343343343343343
2425,99|120,0.1658291457286432,0.1658291457286432,0.6683417085427136
2426,99|130,0.541927409261577,0.4167709637046308,0.04130162703379224
2427,99|135,0.11036789297658862,0.7792642140468227,0.11036789297658862
2428,99|136,0.6683417085427136,0.1658291457286432,0.1658291457286432
2429,100|10,0.1658291457286432,0.1658291457286432,0.6683417085427136
2430,100|15,0.05509181969949917,0.7228714524207012,0.22203672787979967
2431,100|16,0.1658291457286432,0.1658291457286432,0.6683417085427136
2432,100|17,0.1658291457286432,0.1658291457286432,0.6683417085427136
2433,100|21,0.1658291457286432,0.1658291457286432,0.6683417085427136
2434,100|22,0.6683417085427136,0.1658291457286432,0.1658291457286432
2435,100|28,0.1658291457286432,0.6683417085427136,0.1658291457286432
2436,100|42,0.7792642140468227,0.11036789297658862,0.11036789297658862
2437,100|43,0.6683417085427136,0.1658291457286432,0.1658291457286432
2438,100|44,0.03670745272525028,0.25917686318131256,0.7041156840934372
2439,100|45,0.6683417085427136,0.1658291457286432,0.1658291457286432
2440,100|46,0.04721030042918455,0.19027181688125894,0.7625178826895564
2441,100|47,0.9055793991416309,0.04721030042918455,0.04721030042918455
2442,100|48,0.6673346693386774,0.2665330661322645,0.06613226452905811
2443,100|49,0.9528234453180844,0.02358827734095783,0.02358827734095783
2444,100|50,0.22203672787979967,0.7228714524207012,0.05509181969949917
2445,100|51,0.9528234453180844,0.02358827734095783,0.02358827734095783
2446,100|52,0.05509181969949917,0.22203672787979967,0.7228714524207012
2447,100|53,0.6683417085427136,0.1658291457286432,0.1658291457286432
2448,100|54,0.1658291457286432,0.6683417085427136,0.1658291457286432
2449,100|55,0.7952270977675134,0.17936874518860663,0.025404157043879907
2450,100|56,0.10238645111624327,0.48729792147806006,0.4103156274056967
2451,100|57,0.02358827734095783,0.09506790564689065,0.8813438170121515
2452,100|58,0.6224149432955304,0.28885923949299536,0.08872581721147432
2453,100|59,0.6224149432955304,0.28885923949299536,0.08872581721147432
2454,100|60,0.5557038025350234,0.022014676450967312,0.42228152101400934
2455,100|61,0.8892595063375583,0.08872581721147432,0.022014676450967312
2456,100|62,0.8813438170121515,0.02358827734095783,0.09506790564689065
2457,100|63,0.5557038025350234,0.42228152101400934,0.022014676450967312
2458,100|64,0.8892595063375583,0.08872581721147432,0.022014676450967312
2459,100|65,0.9559706470980653,0.022014676450967312,0.022014676450967312
2460,100|66,0.8892595063375583,0.022014676450967312,0.08872581721147432
2461,100|67,0.02358827734095783,0.9528234453180844,0.02358827734095783
2462,100|68,0.16654753395282346,0.02358827734095783,0.8098641887062187
2463,100|69,0.03303303303303303,0.8338338338338338,0.13313313313313313
2464,100|70,0.11036789297658862,0.44481605351170567,0.44481605351170567
2465,100|71,0.44481605351170567,0.11036789297658862,0.44481605351170567
2466,100|74,0.1658291457286432,0.1658291457286432,0.6683417085427136
2467,100|75,0.19027181688125894,0.6194563662374821,0.19027181688125894
2468,100|76,0.08270676691729323,0.5839598997493735,0.3333333333333333
2469,100|77,0.06613226452905811,0.06613226452905811,0.8677354709418837
2470,100|78,0.06613226452905811,0.2665330661322645,0.6673346693386774
2471,100|79,0.08270676691729323,0.3333333333333333,0.5839598997493735
2472,100|80,0.848953594176524,0.030027297543221112,0.12101910828025478
2473,100|81,0.6673346693386774,0.06613226452905811,0.2665330661322645
2474,100|82,0.6683417085427136,0.1658291457286432,0.1658291457286432
2475,100|85,0.7792642140468227,0.11036789297658862,0.11036789297658862
2476,100|110,0.1658291457286432,0.6683417085427136,0.1658291457286432
2477,100|119,0.08270676691729323,0.5839598997493735,0.3333333333333333
2478,100|126,0.08270676691729323,0.8345864661654135,0.08270676691729323
2479,101|14,0.08270676691729323,0.3333333333333333,0.5839598997493735
2480,101|15,0.05509181969949917,0.7228714524207012,0.22203672787979967
2481,101|28,0.1658291457286432,0.6683417085427136,0.1658291457286432
2482,101|41,0.1658291457286432,0.1658291457286432,0.6683417085427136
2483,101|42,0.08270676691729323,0.8345864661654135,0.08270676691729323
2484,101|43,0.14794215795328142,0.8153503893214683,0.03670745272525028
2485,101|48,0.1658291457286432,0.6683417085427136,0.1658291457286432
2486,101|49,0.2665330661322645,0.6673346693386774,0.06613226452905811
2487,101|50,0.8813438170121515,0.02358827734095783,0.09506790564689065
2488,101|51,0.16654753395282346,0.8098641887062187,0.02358827734095783
2489,101|52,0.38098641887062185,0.5239456754824875,0.09506790564689065
2490,101|53,0.11036789297658862,0.11036789297658862,0.7792642140468227
2491,101|54,0.5839598997493735,0.08270676691729323,0.3333333333333333
2492,101|55,0.3333333333333333,0.6412625096227867,0.025404157043879907
2493,101|56,0.7182448036951501,0.10238645111624327,0.17936874518860663
2494,101|57,0.7383845604002859,0.09506790564689065,0.16654753395282346
2495,101|58,0.02358827734095783,0.02358827734095783,0.9528234453180844
2496,101|59,0.8225483655770514,0.022014676450967312,0.15543695797198132
2497,101|60,0.8892595063375583,0.022014676450967312,0.08872581721147432
2498,101|61,0.6224149432955304,0.022014676450967312,0.35557038025350235
2499,101|62,0.5557038025350234,0.022014676450967312,0.42228152101400934
2500,101|63,0.9559706470980653,0.022014676450967312,0.022014676450967312
2501,101|64,0.7383845604002859,0.16654753395282346,0.09506790564689065
2502,101|65,0.48899266177451634,0.08872581721147432,0.42228152101400934
2503,101|66,0.16654753395282346,0.5954253037884203,0.23802716225875625
2504,101|67,0.9491916859122401,0.025404157043879907,0.025404157043879907
2505,101|68,0.5335335335335335,0.3333333333333333,0.13313313313313313
2506,101|69,0.6194563662374821,0.3333333333333333,0.04721030042918455
2507,101|72,0.08270676691729323,0.8345864661654135,0.08270676691729323
2508,101|73,0.6194563662374821,0.04721030042918455,0.3333333333333333
2509,101|74,0.1109257714762302,0.027522935779816515,0.8615512927439533
2510,101|76,0.7792642140468227,0.11036789297658862,0.11036789297658862
2511,101|77,0.04721030042918455,0.19027181688125894,0.7625178826895564
2512,101|78,0.06613226452905811,0.8677354709418837,0.06613226452905811
2513,101|79,0.1658291457286432,0.1658291457286432,0.6683417085427136
2514,101|80,0.25917686318131256,0.03670745272525028,0.7041156840934372
2515,101|81,0.08270676691729323,0.08270676691729323,0.8345864661654135
2516,101|82,0.7792642140468227,0.11036789297658862,0.11036789297658862
2517,101|87,0.1658291457286432,0.1658291457286432,0.6683417085427136
2518,101|89,0.1658291457286432,0.6683417085427136,0.1658291457286432
2519,101|93,0.8677354709418837,0.06613226452905811,0.06613226452905811
2520,101|110,0.29161451814768463,0.04130162703379224,0.6670838548185232
2521,101|111,0.11036789297658862,0.44481605351170567,0.44481605351170567
2522,101|112,0.1658291457286432,0.6683417085427136,0.1658291457286432
2523,101|113,0.1658291457286432,0.6683417085427136,0.1658291457286432
2524,101|116,0.9173967459324155,0.04130162703379224,0.04130162703379224
2525,101|124,0.3333333333333333,0.3333333333333333,0.3333333333333333
2526,102|38,0.1658291457286432,0.6683417085427136,0.1658291457286432
2527,102|40,0.11036789297658862,0.11036789297658862,0.7792642140468227
2528,102|41,0.1658291457286432,0.6683417085427136,0.1658291457286432
2529,102|42,0.6683417085427136,0.1658291457286432,0.1658291457286432
2530,102|43,0.3333333333333333,0.3333333333333333,0.3333333333333333
2531,102|46,0.11036789297658862,0.11036789297658862,0.7792642140468227
2532,102|50,0.7337337337337337,0.23323323323323322,0.03303303303303303
2533,102|51,0.5954253037884203,0.02358827734095783,0.38098641887062185
2534,102|52,0.1109257714762302,0.8615512927439533,0.027522935779816515
2535,102|53,0.08270676691729323,0.08270676691729323,0.8345864661654135
2536,102|54,0.1658291457286432,0.6683417085427136,0.1658291457286432
2537,102|55,0.30950679056468905,0.6669049320943531,0.02358827734095783
2538,102|56,0.3333333333333333,0.6412625096227867,0.025404157043879907
2539,102|57,0.15543695797198132,0.8225483655770514,0.022014676450967312
2540,102|58,0.38098641887062185,0.23802716225875625,0.38098641887062185
2541,102|59,0.6891260840560374,0.28885923949299536,0.022014676450967312
2542,102|60,0.02358827734095783,0.8813438170121515,0.09506790564689065
2543,102|61,0.8892595063375583,0.022014676450967312,0.08872581721147432
2544,102|62,0.9559706470980653,0.022014676450967312,0.022014676450967312
2545,102|63,0.6224149432955304,0.022014676450967312,0.35557038025350235
2546,102|64,0.9559706470980653,0.022014676450967312,0.022014676450967312
2547,102|65,0.6224149432955304,0.08872581721147432,0.28885923949299536
2548,102|66,0.4103156274056967,0.4103156274056967,0.17936874518860663
2549,102|67,0.02358827734095783,0.9528234453180844,0.02358827734095783
2550,102|68,0.10238645111624327,0.8722093918398768,0.025404157043879907
2551,102|69,0.48498635122838946,0.030027297543221112,0.48498635122838946
2552,102|70,0.08270676691729323,0.3333333333333333,0.5839598997493735
2553,102|72,0.08270676691729323,0.8345864661654135,0.08270676691729323
2554,102|73,0.1658291457286432,0.1658291457286432,0.6683417085427136
2555,102|75,0.6683417085427136,0.1658291457286432,0.1658291457286432
2556,102|76,0.1658291457286432,0.1658291457286432,0.6683417085427136
